69|AP|FR|CA1|160|C|0.005|0.0|M|D||Q|M|R|552|02
69|AP|FR|CA1|623|I|0.840|0.0|M|M|||M|O|550|99
70|AP|FR|CA1|102|E|0.025|0.0|M|M||Q|M|O|553|12
70|AP|FR|CA1|125|F|0.081|0.0|M||||M|O|550|99
70|AP|FR|CA1|157|B|0.80|0.0|M|D|||H|A|550|99
70|AP|FR|CA1|165|C|0.250|0.0|M|D|||M|O|552|02
70|AP|FR|CA1|537|E|0.025|0.0|M|||Q|M|O|553|12
71|AP|FR|CA1|042|C|0.094|0.0|M|D|||M|O|552|02
71|AP|FR|CA1|057|C|0.020|0.0|M|D|||M|O|552|02
71|AP|FR|CA1|102|E|0.025|0.0|M|||Q|M|O|553|12
71|AP|FR|CA1|125|F|0.065|0.0|M||||M|O|550|99
71|AP|FR|CA1|157|B|0.220|0.0|M|D|||H|A|550|99
71|AP|FR|CA1|537|E|0.025|0.0|M|||Q|M|O|553|12
72|AP|FR|CA1|125|F|0.310|0.0|M||||M|O|550|99
72|AP|FR|CA1|157|B|0.140|0.0|M|D|||H|A|550|99
72|AP|FR|CA1|171|C|0.017|0.0|M|D|||M|O|552|02
73|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|O|552|02
73|AP|FR|CA1|115|A|0.010|0.0|M|||Q|M|O|551|05
73|AP|FR|CA1|125|F|0.820|0.0|M|D|||H|O|550|99
73|AP|FR|CA1|157|B|0.330|0.0|M|M|||M|A|550|99
74|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|O|552|02
74|AP|FR|CA1|083|I|0.120|0.0|M||||M|O|550|99
74|AP|FR|CA1|102|E|0.025|0.0|M|M||Q|M|O|553|12
74|AP|FR|CA1|125|F|0.40|0.0|M||||M|O|550|99
74|AP|FR|CA1|157|B|0.330|0.0|M|D|||H|A|550|99
74|AP|FR|CA1|537|E|0.025|0.0|M|||Q|M|O|553|12
74|AP|FR|CA1|623|I|0.130|0.0|M|M|||M|O|550|99
75|AP|FR|CA1|107|C|0.005|0.0|M|D||Q|M|O|552|02
75|AP|FR|CA1|125|F|1.10|0.0|M||||M|O|550|99
75|AP|FR|CA1|157|B|1.50|0.0|M|D|||H|A|550|99
75|AP|FR|CA1|537|E|0.025|0.0|M|||Q|M|O|553|12
75|AP|FR|CA1|623|I|1.60|0.0|M|M|||M|O|550|99
75|AP|FR|CA1|679|L|0.040|0.0|M|M|||M|O|550|99
76|AP|FR|CA1|042|C|0.094|0.0|M|M|||M|O|552|02
76|AP|FR|CA1|102|E|0.380|0.0|M|M|||M|O|553|12
76|AP|FR|CA1|125|F|3.20|0.0|M||||M|O|550|99
76|AP|FR|CA1|157|B|0.480|0.0|M|D|||H|A|550|99
76|AP|FR|CA1|160|C|0.150|0.0|M|M|||M|R|552|02
76|AP|FR|CA1|171|C|0.005|0.0|M|D||Q|M|O|552|02
77|AP|FR|CA1|083|I|0.044|0.0|M||||M|O|550|99
77|AP|FR|CA1|125|F|3.40|0.0|M||||M|O|550|99
77|AP|FR|CA1|157|B|0.620|0.0|M|D|||H|A|550|99
77|AP|FR|CA1|160|C|0.036|0.0|M|D|||M|R|552|02
78|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|R|552|02
78|AP|FR|CA1|125|F|1.30|0.0|M||||M|O|550|99
78|AP|FR|CA1|157|B|0.310|0.0|M|D|||H|A|550|99
79|AP|FR|CA1|042|C|0.068|0.0|M|D|||M|R|552|02
79|AP|FR|CA1|125|F|1.30|0.0|M||||M|O|550|99
79|AP|FR|CA1|157|B|0.230|0.0|M||||M|O|550|99
80|AP|FR|CA1|024|C|0.075|0.0|M|D|||M|O|552|02
80|AP|FR|CA1|157|B|0.70|0.0|M|D|||H|O|550|99
